factor_0,factor_1,factor_2,factor_3,factor_4,factor_5,factor_6,factor_7,factor_8,factor_9,CUST_CODE
0.04989083,0.022876889,0.015601453,0.036291745,0.03756392,0.065174006,0.01768778,0.04523432,-0.0032243002,0.047818594,CUST0000042324
0.025350375,0.021764323,-0.018081907,0.024242248,0.0045363754,0.03119153,-0.0029968033,0.027554829,0.009723519,0.018523393,CUST0000042419
0.18145329,0.0014572752,0.29428372,-0.04397061,-0.07751109,0.24039175,0.22796237,0.021669406,0.2754448,0.2081972,CUST0000042921
0.0014261465,0.0050906786,0.0011467804,0.0005668592,-0.0002959348,0.005643486,-0.0034927332,0.00049920124,-0.0047293664,0.0017856073,CUST0000042928
0.09145303,-0.0016473571,0.1889465,0.15087155,0.13094525,0.21797296,0.040205613,0.14092742,0.13056898,0.011501412,CUST0000043076
0.002150085,-0.0010526063,0.006476405,0.0144103,0.00587342,0.008995272,0.00083792856,0.01777566,0.015913475,0.01661375,CUST0000043090
0.017400913,0.03007448,0.08897769,0.008406503,0.009293458,0.04804488,0.0526384,0.007568801,0.019061267,0.021848729,CUST0000043417
0.00046568297,0.0005408272,0.00016855972,0.00015731406,3.312606e-05,-0.00048655647,-7.7520024e-05,0.00028750236,0.0003678765,-0.0005751345,CUST0000043446
0.000112661575,0.0006533083,0.00040896586,0.0004910695,0.0004772829,0.00036830484,0.0004671538,0.0005933226,0.00027844717,-2.9966857e-05,CUST0000043639
0.0017075676,0.00091483357,0.0018338099,0.00073275855,0.0005243015,0.0015500722,0.0010147184,0.0023234175,0.00012223843,0.00193381,CUST0000044201
0.01482976,0.006183026,0.019498624,0.0315922,0.007952944,0.04286711,0.018089816,0.01493287,0.067921735,0.031750612,CUST0000044470
0.063913,0.08527333,0.21711047,-0.011911919,-0.053441156,0.1499398,0.06568405,0.053125195,-0.011056479,0.09149176,CUST0000044856
0.05042855,0.033344526,0.11404231,0.03404262,0.0169592,0.10203737,0.03397663,0.0658068,0.0030520463,0.07602157,CUST0000045451
0.03998204,0.013023489,0.06878186,0.017657496,-0.006950809,0.056526173,0.0059155915,0.015882676,-0.031182533,0.03733181,CUST0000045979
0.01962818,0.02903569,0.0037464106,0.017967898,0.010442238,0.018115416,0.0031227143,0.026644576,0.03612698,0.032447338,CUST0000046097
-0.07759201,0.19769606,0.12918581,-0.07932746,0.2421092,-0.018809276,-0.042295095,0.0070986613,0.12751688,-0.0053739245,CUST0000046348
0.004683071,0.004971721,0.0011767561,0.0057807043,0.0010391742,0.009517477,-0.0003914085,0.005610121,-0.004261907,0.0022434487,CUST0000046556
0.0021548236,0.14441691,0.21086359,-0.03442163,0.17833106,-0.129588,0.13834998,0.0763113,0.100371346,0.1376347,CUST0000046594
0.20009145,-0.036132302,0.09918656,0.21237825,-0.004762046,0.24298686,0.2778405,-0.053447857,0.12887536,0.07704595,CUST0000046755
0.016246863,0.08651825,0.05325197,-0.008986265,0.07871174,0.030829461,0.044416912,0.0837609,0.13365051,0.06071442,CUST0000047027
0.0048221676,0.00604852,0.0049716677,0.0068635014,0.009159091,0.00083628634,0.0019843578,0.003944631,0.009921371,0.01009583,CUST0000047261
0.04565913,0.07415063,0.18817198,-0.0061418735,0.121363714,0.025460383,0.07822095,0.09133462,0.016023584,0.039634254,CUST0000047548
-0.02127388,0.056340266,-0.039106384,-0.010863777,-0.015300559,-0.0021450105,0.03718623,0.04322043,0.019293904,0.0038952804,CUST0000047889
-0.009229113,0.064863965,-0.016667213,0.021433402,0.0011951108,0.030618925,0.041909333,0.05478405,0.02694333,0.024704102,CUST0000047909
-0.0010062364,0.025466744,-0.007957642,0.0022474702,0.00043219846,0.009684446,0.01112842,0.026364872,0.016095573,0.010346111,CUST0000048091
0.04824421,0.057539716,-0.00027858294,0.03243696,0.06008135,0.10845504,0.05782606,0.056733232,0.11259609,0.04593502,CUST0000048202
0.08128804,0.06865144,0.01564836,0.05222509,0.010627294,0.08644369,0.006507115,0.06915573,-0.040584493,0.0190893,CUST0000048286
0.039646346,0.036592048,0.054854803,-0.008555913,0.03831853,0.0019985945,0.03698892,0.023939991,-0.0008038931,0.036817737,CUST0000048320
0.18338022,0.09107849,0.22776768,0.079058886,-0.08297537,0.35521027,0.11392179,0.0027519616,0.12203151,0.28037134,CUST0000048357
0.008066797,0.008276989,0.01999094,0.011507181,0.0056600645,0.024935182,0.009368654,0.011285236,0.006104924,0.009527407,CUST0000049075
0.00021303973,0.0004995231,0.00011995019,-4.298273e-05,-0.00021629431,0.00034549,2.6064252e-05,0.00061588845,0.00027113673,0.00049699005,CUST0000049271
0.023114076,0.011806562,0.04396303,0.009688357,0.0622104,0.0024233814,0.086292334,-0.033792906,0.0039180773,0.05422411,CUST0000049424
0.00442689,0.0040723593,0.013547776,0.0036620994,0.0053408914,0.005296665,0.0046323864,0.007678236,0.005335188,0.008827779,CUST0000049454
2.3826187e-05,0.0029405637,0.001724182,-0.00017026092,0.0002051163,0.00036754116,0.0011745775,0.0013876001,0.0005784289,0.00056332763,CUST0000049591
0.008888299,0.017999621,0.0075667417,0.013224057,0.012316403,0.022965182,0.0109158885,0.0044316067,0.023155522,0.041383553,CUST0000049612
0.057843603,0.028551582,-0.018081974,0.03673363,0.028331058,0.019941552,-0.00818176,0.020067465,0.021142876,0.012411708,CUST0000049621
0.073634505,0.14512391,0.25146216,0.0743389,0.0048981397,0.27156827,-0.014098663,0.07454513,-0.15337875,0.08934998,CUST0000049880
0.009157459,0.0039332155,-0.004163966,0.007937877,0.009279017,0.010899174,0.009982303,0.0060360534,0.0051234164,-0.0013221352,CUST0000050163
0.034883477,0.024725534,0.031240944,0.018179566,0.02452403,-0.006208608,0.009622503,0.019619914,0.028764924,0.0410613,CUST0000050331
0.28436345,0.11766501,0.08348999,0.20176202,0.08452415,0.22805977,0.08892782,0.25623772,0.06834465,0.14400034,CUST0000050344
-0.0020452994,0.010499438,-0.011502598,0.004512233,-0.005578681,0.0052735996,0.009549155,0.015002527,0.009397961,0.0055247704,CUST0000050558
0.026217036,0.028725883,0.0027964017,0.0033927613,0.01936377,0.03270083,0.008625441,0.016454523,0.011497806,0.024278814,CUST0000051369
0.020638973,0.014817349,0.01735766,0.008058273,-0.0010650881,0.03295035,0.015394843,0.0024076947,0.007389343,0.015445003,CUST0000051933
-0.022924822,0.087595165,0.19476105,-0.0372124,0.04946716,0.023325503,0.14813365,0.041628733,0.113916084,0.10534971,CUST0000051975
-0.008142549,0.043030914,0.08439983,-0.010543894,0.008563657,0.041790385,0.049644038,0.04121734,0.059528437,0.040609084,CUST0000052443
0.020005962,0.06524679,-0.009533817,0.100467004,0.040207393,-0.0033573022,0.022315828,0.059759166,0.0440927,0.13512713,CUST0000052765
0.0023190791,-0.00062913174,-0.00021501057,0.008209232,0.002075806,0.009712046,-0.003651332,0.007154274,0.0019579313,0.008756463,CUST0000053274
0.04367159,0.065913185,0.09182329,0.04584607,0.121463254,0.009009642,0.068983935,0.07230839,0.027893715,0.08280761,CUST0000053659
0.027137969,0.013382299,0.021778338,0.055503238,0.038346697,0.046320762,0.025719026,0.040809676,0.042133164,0.002074916,CUST0000053837
0.018549044,0.026385669,0.043590076,0.033682905,0.04438804,0.013786298,0.070167445,0.00827159,0.06350593,0.03849481,CUST0000053961
0.01748294,0.030232407,0.04804047,0.024696086,0.0099155465,0.02634847,0.03797581,0.018853797,0.011528969,0.024862662,CUST0000054115
0.011394941,0.012780499,0.0069355476,0.010086117,0.013421839,0.017560026,0.013250502,0.008529668,-0.00042890178,0.009638351,CUST0000054749
0.13427846,0.091990285,0.089096114,0.08225761,-0.0012884444,0.18318199,0.017597526,0.09723429,-0.04027957,0.07030042,CUST0000054756
0.00056974764,0.00084938604,-0.00021300171,0.0005962751,-0.00010452864,5.2608735e-05,0.00028132935,0.00036048898,0.000618011,0.000621285,CUST0000054771
-0.008157823,0.01801056,-0.0012115935,0.012938031,0.008243531,0.009781751,-0.00515352,0.0025192136,0.008159594,0.010226898,CUST0000054804
0.025921611,0.06960071,0.07146417,0.051565222,0.0035008006,0.07348189,0.13062617,-0.020279817,0.058681086,0.04116855,CUST0000055064
-0.00031773862,0.00044283332,0.00014105382,-5.8523383e-05,0.00026142283,-0.00037387546,-5.480623e-05,0.00020466394,0.000768432,0.00016185075,CUST0000055116
0.0011477179,0.00086814736,0.00030616712,0.0006750655,-4.557458e-05,0.0017044359,0.0012597109,0.00079173245,0.0014726976,0.0009829953,CUST0000055165
0.0023216847,0.00051836314,-0.0020763779,0.004222082,0.004056043,-0.0008095838,0.0059286132,0.0036802024,0.0043590316,0.0032447437,CUST0000055276
0.17448714,0.050867036,0.08462134,0.10382754,0.24592541,0.10420576,0.054918543,0.09177747,0.11184982,0.10329481,CUST0000055381
0.0027788861,0.0014581345,-0.0012397758,0.00068134355,-0.00027761093,0.00081578904,0.0011441481,-8.693373e-05,0.0014602751,0.0011846749,CUST0000055392
0.008264698,0.01011145,0.0034959968,0.013366793,0.011952555,0.009919893,0.015216645,0.009330095,-0.0025244486,0.0076639047,CUST0000055396
-0.0012414034,0.00022906886,0.0031058853,-0.001646054,0.0002345118,-0.0002085018,0.0022641893,-0.0014899668,0.0010595041,0.002744548,CUST0000055631
0.4948088,0.11435628,0.14596954,0.18165025,0.22665279,0.41097122,0.15861994,0.19981748,0.079873376,0.20765536,CUST0000055829
0.010388867,0.028757827,0.013064748,0.028187254,0.0113414,0.02146234,0.019113913,0.019078664,0.03055901,0.024352867,CUST0000055931
-0.0002422521,0.0010307087,0.0024674141,0.00022120625,0.0007400954,0.0011285397,0.0010332045,0.00089031324,0.00057211454,0.0006873977,CUST0000055988
0.2522022,0.019896243,0.15711375,0.19121732,0.017519554,0.39090842,0.13424022,0.10546076,0.20509134,0.06832575,CUST0000056276
0.012723971,0.007551219,-0.0053622015,0.013326804,0.0042896606,0.017956948,-0.0007103166,0.002697001,-0.0026071442,0.012233313,CUST0000056533
-0.001418072,0.00043537913,0.0015874712,0.0014362087,0.0016994054,0.0033964752,0.00125443,0.00012236158,0.0011540481,0.00088537374,CUST0000056664
0.015637254,0.09833419,-0.050986733,0.053849142,0.0038285514,0.034214962,0.110931315,0.103366815,0.026555907,0.009143964,CUST0000056849
2.1615599e-05,9.394832e-05,5.9712682e-05,2.3512246e-06,-2.6486483e-05,9.853303e-06,-1.2555621e-05,8.279266e-05,-4.1429692e-05,-3.5287558e-05,CUST0000056956
0.0143401725,0.048912693,0.108891346,-0.021772452,0.04518624,0.042416394,0.07035636,0.033871155,0.028179616,0.048414767,CUST0000057033
0.037584487,0.03136466,0.0371579,0.057122942,0.039877716,0.04116677,0.087551035,0.05213979,0.050522402,0.053633157,CUST0000057088
0.14725325,0.019573001,0.12800333,0.06673211,-0.022241386,0.26973593,0.07596519,0.043047547,0.05806254,0.1502426,CUST0000057417
0.00034202117,9.579213e-05,0.00037371405,0.00014275197,-9.968681e-06,0.0003947562,-7.770001e-05,0.00039745666,-8.672773e-05,0.00022407627,CUST0000057790
-0.0030027882,-0.0020490286,0.029059583,0.0065571787,0.025061123,0.007309069,0.030067557,0.014734638,0.012184674,0.0035514007,CUST0000058634
0.019502353,0.04517465,0.05971004,0.032533146,0.0363502,0.006382332,0.08262561,0.05310335,0.031031929,0.06937287,CUST0000058875
0.018695949,0.017073197,0.03390369,0.03378642,0.03110986,0.0026243117,0.026213147,0.0703237,0.015538349,0.022548536,CUST0000059001
0.0028209293,0.027424399,-0.0026447251,-0.0064943624,0.015476521,-0.004499882,0.018924749,0.008603029,0.017732553,0.0046513267,CUST0000059470
4.0994662e-05,2.8444494e-05,9.146542e-05,-6.23844e-05,8.149445e-05,-0.00017941388,0.00013944511,-4.474854e-05,-0.000121623954,0.00015588406,CUST0000059541
-0.0013174147,0.015957588,-0.004928408,-0.00043885905,-0.0024275845,0.002159388,0.011395295,0.015274788,0.0070538176,0.0067334953,CUST0000060094
0.00143053,0.0018121215,0.005474902,0.0010691544,0.0014675913,0.0038221295,0.001435485,0.0044803713,0.0014329279,0.002978192,CUST0000060281
0.03937067,-0.0060349796,0.17877999,0.10149765,0.019578256,0.12695657,0.1792493,0.081362076,0.10787463,0.09143032,CUST0000060410
0.007610435,0.011908365,0.016745819,-0.0024437078,0.0118841315,0.003973597,0.013005112,-0.008729899,0.0076961447,0.0152023975,CUST0000060707
-0.0026393393,0.050089795,0.08045763,-0.011006085,0.09366311,-0.028595915,0.009939458,0.01123162,0.024786768,0.022342434,CUST0000060800
0.070916,0.10838055,0.023795696,0.085372336,0.14743474,0.15098092,0.11031817,0.16300029,0.019539708,0.11664149,CUST0000060847
-0.00044498802,0.0069411877,0.023256836,-0.0076064263,0.011847645,0.0068565765,0.013893371,0.00743578,0.005685347,0.008747438,CUST0000061162
0.015757753,0.016151069,0.02278272,0.012313316,0.02899997,-0.0014422045,0.012923407,0.027525706,0.006087116,0.026490014,CUST0000061214
0.0787018,0.045363728,0.034152374,0.036143236,0.06510095,-0.028131815,0.10641584,0.035378065,-0.015034018,0.06987044,CUST0000061224
-0.002662042,0.012595492,0.020072117,-0.005016224,0.00063816726,0.0152869765,0.012799338,0.010802782,0.028987901,0.015419696,CUST0000061263
0.024937402,0.043113504,0.017108418,0.012496124,0.050249677,0.03705107,0.003041227,0.021447131,-0.0012876324,0.025072772,CUST0000061472
0.043263376,0.04610387,0.0907089,0.020569233,0.049116332,0.06563591,0.041422307,0.025189498,0.042308107,0.054427348,CUST0000061695
0.0007913399,-0.0010790329,0.0036124492,0.000111848174,0.0016447225,0.0047820606,0.0042124535,-0.002333288,0.0009213394,0.0023058585,CUST0000062082
-0.0001358393,0.00010673035,-1.4337601e-05,-2.3764405e-06,6.904541e-05,6.1749335e-05,-5.619956e-05,1.7197406e-05,8.7254266e-05,2.2702243e-05,CUST0000062146
0.008953681,0.021831209,0.011567142,0.008353943,-0.005836705,0.03549957,0.0054536937,0.0058267736,0.007971605,0.021922134,CUST0000062236
0.002167941,0.003270446,0.01359084,-0.00045001417,0.00024351393,0.0071261507,0.006569934,0.0061273617,0.007716523,0.009755046,CUST0000062382
0.005487086,0.003645726,0.006376826,-0.00025619892,-0.0064646183,0.014275967,0.0027576054,-0.003911445,0.0081376005,0.0074245655,CUST0000062780
1.5325902e-05,7.193124e-05,5.6274723e-05,5.281111e-05,9.00451e-05,-3.5420344e-05,7.6974946e-05,0.00013718169,7.229492e-05,-5.075576e-05,CUST0000062891
0.14779256,0.14453942,0.078207575,0.19884789,0.20406479,0.0029982452,0.093789384,0.4265192,0.2811658,0.25662985,CUST0000062946
0.041111737,0.035554886,0.022382569,0.04828859,0.020958513,0.025082387,0.007132416,0.045950744,-0.008211954,0.032243114,CUST0000063103
0.00053290615,0.00045048297,0.0005179462,0.0004474722,-0.00012829395,0.00085585867,0.00022430117,0.0005341287,-0.00044692282,0.0006021055,CUST0000063144
-0.00017985303,0.002119515,-0.00069210964,-0.00025832653,-0.001708443,0.00048496143,0.0008473936,0.002107039,0.00048294532,-0.00055743736,CUST0000063172
0.01014951,-0.0017116831,0.007740462,0.0104129035,0.0043683583,0.018602857,-0.019050902,0.0052934834,-0.008629996,0.018149385,CUST0000063646
-0.0105385585,0.0060455264,0.029213345,0.0063292864,0.03361772,-0.0035841367,0.018860571,0.02087332,0.024790965,0.012441446,CUST0000063939
0.054139454,0.03353288,0.0014396402,0.03618839,0.021128908,0.039772406,-0.009738941,0.038794246,0.0047885478,0.0015820478,CUST0000065671
-1.2330767e-05,0.0006427768,0.0009656652,7.3717165e-05,0.0002519116,0.0005345377,0.0002364496,0.0009106942,0.00055159006,0.00069489895,CUST0000066327
0.004665289,0.0020876767,0.0073435986,-0.004681779,-0.0046322253,0.010047136,0.013708688,-0.0033072645,0.013663058,0.010697507,CUST0000066423
0.011994064,0.02263949,0.030465558,-0.016508522,0.048136737,-0.019569168,0.073832005,0.027919525,0.038946733,0.05781224,CUST0000066462
0.036746524,0.13115694,0.107406184,0.08764448,0.29305324,-0.059155952,0.11374474,0.14843026,0.11505102,0.0734799,CUST0000066762
0.14187399,0.12925449,0.14980222,0.07246897,0.1382173,0.20046175,0.0933566,0.045622025,-0.062496517,0.06474973,CUST0000067158
0.066713646,0.013990052,0.03688333,0.0966822,0.05256537,0.007086355,0.07839962,0.045629516,0.044912122,0.061184984,CUST0000067841
-0.009450413,0.03288167,0.060789406,0.0072781276,0.009624149,0.017348085,0.02813543,0.024843017,0.03882154,0.043103144,CUST0000068170
0.2069316,0.1088961,0.103481494,0.25579622,0.1428935,0.17308955,0.1602955,0.11763397,0.04677889,-0.00204867,CUST0000068730
0.0910028,0.032541517,0.09689113,0.0091397,-0.007066263,0.09657218,0.017267758,0.03173893,0.043149646,0.08047548,CUST0000068797
0.0007651546,-0.00010147797,0.004451375,-0.0007573503,0.0019162497,-0.0033280756,0.0042799767,0.0012694298,-0.0011629305,0.005901326,CUST0000069011
0.00616692,0.07960723,-0.041639056,0.02649993,-0.011065454,0.029436743,0.04953799,0.07494104,0.05323105,0.014216555,CUST0000069624
0.000421068,0.0005638572,0.00056883355,0.00011241668,0.0001751384,0.00067885005,0.0001943698,5.87107e-05,0.00017674723,0.0005475624,CUST0000069832
0.0006268583,0.0034837462,0.007529959,0.0002957394,0.00018024741,0.0042170445,0.0021230604,0.002966542,0.0017427013,0.0038131147,CUST0000070207
0.008003929,0.011689089,0.014231196,0.0086284485,0.013625093,0.012072339,0.011685208,0.010872213,-0.002022573,0.0053776307,CUST0000070949
0.04136127,0.07009765,0.066498324,0.049242366,0.07460624,0.035408337,0.012085684,0.06683563,0.04894497,0.039811697,CUST0000070986
0.009015047,0.0070456085,0.0044563334,-0.00031565255,-0.0034157988,0.0054626963,-0.0032434068,0.0092215305,0.003541109,0.00090283464,CUST0000071220
0.0005290444,0.000554356,-7.4174335e-05,0.0003131746,-0.00033590512,0.00038046789,9.0568166e-05,0.00019555182,8.255235e-06,-0.00016866124,CUST0000071264
0.0715698,0.1204431,0.10982794,0.0812364,0.2692072,-0.026557958,0.1777191,0.15338765,0.13191958,0.15079366,CUST0000071732
0.0042751892,0.005597611,0.022916768,0.014713101,0.0061002965,0.0012546857,0.027800431,0.0053985277,0.016616942,0.017605197,CUST0000072124
0.0011155125,0.026851797,0.028328303,0.020976158,0.02209805,-0.0028580825,0.019222379,-0.0057927077,0.03843074,0.022626407,CUST0000072578
0.085815944,0.05902809,0.21789543,0.02544894,0.12102792,-0.017046189,0.2047961,0.13509881,0.034414034,0.22700123,CUST0000072800
0.17166245,0.15038578,0.29128313,0.099783145,0.18667185,0.15231912,0.1953252,0.041051578,-0.053859066,0.19629161,CUST0000073199
-0.00033654235,0.0033927255,0.008612941,-0.0009728909,0.0038404362,0.0036042733,0.005091387,0.004123,0.004512219,0.0057569076,CUST0000073777
0.007237525,0.00041076064,0.0015719455,0.005514567,0.0053116996,0.009684037,-0.0003028066,0.002738235,0.0037390369,0.0029320908,CUST0000074341
0.050050586,0.027735865,0.020945866,0.017986866,0.02082577,0.028044177,0.019112445,0.024446791,0.07321725,0.0529292,CUST0000074601
0.022611273,0.045995258,0.022890307,-0.0068486123,0.022974743,0.078880414,0.025464453,0.052522913,-0.0106487395,0.040479187,CUST0000074825
0.03246912,0.041003287,0.05169876,-0.014493684,-0.004362761,0.012323115,0.0129254805,0.0014742713,-0.0027492805,-0.017047156,CUST0000075013
0.05582687,0.058145054,0.095848,-0.02424621,0.02137849,0.043903362,0.067939654,0.02558385,0.071013615,0.034547728,CUST0000075112
0.010590189,0.16450062,0.117108494,0.18975143,0.13307182,-0.053971957,0.19939497,0.16270198,0.29052478,0.13303229,CUST0000075376
0.0028284139,0.0043499297,0.00910345,0.0038367156,0.0036982906,0.0049302164,0.0011998015,0.0063431836,-0.000156355,0.0015229207,CUST0000076078
0.028743682,0.028503262,0.07995316,-0.002766256,0.07574225,-0.031612776,0.08596275,0.023114145,0.06392863,0.081078574,CUST0000076091
0.059768017,0.069922216,0.05764912,0.12471348,0.13566342,0.09235383,0.08867711,0.13466294,0.079213776,0.08369368,CUST0000076243
-0.011946507,0.06871779,0.22791651,-0.06713833,0.09580389,0.059093803,0.07527291,0.07188941,0.03405164,0.10214714,CUST0000076787
0.0029478073,0.0027735825,0.0027622439,-0.0018199369,-0.003124799,0.002120426,-0.00083591614,0.0042235698,0.0025433623,0.000110935696,CUST0000076793
-0.0062878346,-0.00035961863,0.036957484,0.0029352128,0.033801038,-0.022550212,0.03949412,0.01232034,-0.003905937,0.039673388,CUST0000077294
-0.00014379628,2.8462302e-05,0.00024263535,-0.00019600255,0.00018622204,-7.374737e-05,6.0419054e-05,6.152579e-05,0.00010232544,0.00017248861,CUST0000077478
0.017358435,0.0950314,0.15923636,-0.04051731,0.18954034,-0.036618277,0.106855966,0.14275335,0.09292463,0.06346622,CUST0000077708
