factor_0,factor_1,factor_2,factor_3,factor_4,factor_5,factor_6,factor_7,factor_8,factor_9,PROD_CODE
0.027248349,0.08777647,0.027260624,0.07822892,0.021409022,0.039081533,0.053975895,-0.015151905,0.09965131,0.11438635,PRD0901534
0.14918171,-0.04317248,-0.012564595,0.1347499,0.034277227,-0.04654371,0.02154962,0.16611733,0.26293376,-0.001830356,PRD0904644
-0.011147382,0.013917291,0.01688327,0.019652981,0.013525837,-0.00043524324,0.0291525,-0.0033599266,0.0350665,0.020056892,PRD0901870
0.054771014,0.09514533,0.094762556,0.052607875,-0.020025773,0.037254367,-0.008926958,0.015868172,-0.067950964,-0.0025127132,PRD0901710
0.15512703,0.0063451915,0.1022649,0.08081966,0.005151299,0.13888663,0.02453157,0.14328633,-0.031522814,-0.05448512,PRD0902246
0.16544397,0.06176716,-0.01840607,0.0681831,0.11006641,-0.02736861,0.04499516,0.08135213,-0.013088151,0.056960884,PRD0902411
0.050561007,0.026224501,0.17652382,-0.0013631609,0.008695653,0.044053644,0.08499004,0.027430601,0.05719338,0.06645144,PRD0903022
-0.052655246,0.09306655,0.0753691,0.0016485108,0.1234807,-0.049537838,-0.0026981612,-0.02964511,0.07514581,0.018922642,PRD0903517
0.00020950419,0.00080224534,0.0009489268,-0.0002834257,0.00037087602,0.0008146493,-3.2047014e-05,-0.0003009796,0.00046023846,0.0009496964,PRD0902941
-0.069489405,0.11297834,0.08334082,-0.042069577,0.09826963,0.028614638,-0.082245044,-0.015261954,0.12256874,0.009597943,PRD0904485
0.04064137,-0.029987602,0.030579241,0.015703786,0.004684642,0.061940614,0.07923712,-0.056020863,0.019799286,0.013117835,PRD0904776
0.076383024,0.07564873,0.049193013,-0.013047141,0.079300754,-0.062337633,0.010467824,0.07226469,0.026995452,-0.036967177,PRD0902487
0.07811251,0.080471985,0.031809147,0.12183797,0.044418532,0.12944323,0.030921761,-0.11966287,0.11051424,0.082322575,PRD0900853
0.21355617,-0.03404548,0.055780195,0.12414527,-0.026825173,0.12707958,-0.017827613,0.08171392,0.073509276,0.011786989,PRD0903404
-0.03340439,0.075728245,-0.041027877,-0.03692978,-0.011884082,-0.009969234,0.03618967,0.08511783,0.031751327,0.006500577,PRD0903035
0.09755589,0.05620179,0.11775473,0.025782173,-0.08202442,0.11926257,0.17600763,-0.040943135,0.13127935,0.07229896,PRD0902287
0.034974366,0.016508905,0.0796017,0.040369067,0.033732332,0.05174803,0.094162874,0.012968907,0.035594128,0.09006703,PRD0903634
0.046946336,0.046677914,0.10688075,0.0017999571,0.08366203,0.0022100157,0.04568643,0.015643548,0.04269,-0.07343897,PRD0901509
0.014914185,-0.023872862,0.047066405,0.0029877848,0.04677307,0.05219725,0.08404424,-0.028882943,0.04114492,0.020691318,PRD0903128
0.036521208,0.0034566557,-0.033692915,0.02989584,0.058946267,0.017340165,0.109869204,0.04057648,-0.0011375783,0.0061174314,PRD0904067
0.0022538437,0.001990902,0.010346601,0.007858681,-0.0044212667,0.008574778,0.017355163,-0.008194189,0.025211887,0.008801145,PRD0900155
0.0062979357,0.053389564,0.11567362,-0.05385673,0.046274994,0.025653955,0.105182126,0.049050912,0.11500451,0.022128966,PRD0904562
0.04623153,0.02584599,0.06481559,-0.031938784,0.058447048,-0.08911575,0.07726736,0.006918613,-0.020444455,0.052599523,PRD0904802
0.011474204,0.04474108,0.04008629,-0.018932953,0.03553664,-0.0421263,0.06348012,0.016201064,0.03681168,0.066635944,PRD0901321
0.1192744,0.039897677,0.09531805,0.034989413,0.100989245,-0.08158416,0.0992687,0.064701185,0.07874212,0.054417603,PRD0900114
-0.01740525,0.055182125,0.084688365,0.012867397,0.060526498,-0.011425612,0.029214144,-0.008179742,0.06477868,0.031829525,PRD0902223
0.07635995,0.0060562217,0.041758772,0.031776205,-0.009539345,-0.06380491,0.028337594,0.033338472,0.08579663,0.049568415,PRD0902427
0.011336483,0.08326905,-0.011548789,0.2549377,0.12376357,0.012050696,0.14039299,0.09059628,0.00886333,-0.006073164,PRD0903940
-0.008800959,0.02490023,0.023642803,-0.0055713127,0.019046498,0.0058955974,0.024857065,-0.0011577121,0.030617505,0.021705823,PRD0904163
0.009266918,-0.0032163784,0.059834108,0.14199662,0.045238324,0.02958504,0.043519076,0.05498139,0.08321377,-0.046487313,PRD0901975
-0.030092457,0.17369333,-0.108583815,-0.0051107323,-0.045200333,0.03589295,0.08490076,0.11961792,0.08747127,0.012662212,PRD0901081
0.013430373,0.015703388,0.057449434,0.12919766,0.14553444,0.016907144,0.059149355,0.00025642454,0.120858,0.041580115,PRD0902634
0.121189624,-0.0023899167,0.15357627,0.1141757,-0.01722376,0.073896416,0.23840897,0.023542257,0.15865287,0.18683624,PRD0902334
0.022401273,-0.004820193,0.016903263,0.0129491305,0.020520262,-0.008911344,0.007282927,0.010480833,0.019833907,0.022582794,PRD0903180
-0.0456831,0.112052046,0.123515256,0.025109103,0.10484412,0.026233194,0.04805877,-0.004111286,0.027739717,0.04928168,PRD0904602
0.061576042,0.04391422,0.05654227,0.03189794,0.020749008,0.05405465,0.025496624,0.027357318,0.017563606,-0.0048170527,PRD0901440
0.07620516,-0.0032892972,0.02090867,0.022299917,0.018975772,0.050015047,0.01928603,0.011267345,-0.015386502,0.023785638,PRD0902058
0.089999504,0.033293232,0.009700236,0.07994311,0.047069382,0.12708686,0.07679512,0.044817936,0.002486385,0.09592062,PRD0902510
0.21122819,0.1518186,0.13771844,0.15589012,0.19513652,-0.042693432,0.18963233,0.19985227,0.028766986,-0.07275258,PRD0901299
0.003312669,0.034237243,0.029544832,-0.006996066,0.03899495,-0.004715366,0.04434954,0.0025589229,0.014408106,0.04985257,PRD0900466
-0.0115350755,0.07768012,0.093320556,-0.034658298,0.10173077,-0.024732668,0.03343544,0.003976205,0.053872004,0.04971543,PRD0902329
0.0018027658,0.017260544,0.08242507,-0.0010341236,0.011516308,0.039682794,0.056127608,-0.041461438,0.06682436,0.10618885,PRD0902829
0.012139417,-0.055480197,0.20887727,0.1805259,-0.01647222,0.19503924,0.10525724,0.11081906,0.17622598,0.09459034,PRD0904343
-0.010101636,0.05976687,0.04530114,0.05201961,0.055210702,-0.017795127,0.056402005,0.045478735,0.030433824,0.035403583,PRD0904458
0.011954728,0.063403994,-0.0010323029,0.028036492,0.06371014,0.0014530015,0.002328538,0.023386788,0.008727606,0.025886323,PRD0903381
0.036176875,0.0711192,-0.05034713,0.11677567,0.06484792,-0.010156198,0.04246877,0.008018408,0.06994244,0.07103691,PRD0901389
-0.0038710812,0.03922719,0.009822521,0.09384201,0.08189799,-0.01684064,0.039875925,0.0358324,0.037516877,0.06735324,PRD0900091
-0.03749274,0.0007423659,0.16051178,0.01341933,-0.02246377,0.11125737,0.038552612,0.058400095,0.06559606,0.0866079,PRD0902437
-0.0073258993,0.026441496,0.12171276,-0.020958781,-0.017582139,0.042818077,0.121806055,0.0027117836,0.09547718,0.13364078,PRD0900275
0.01203072,0.026733993,0.04578208,0.011452887,0.015017536,0.032486215,0.024142304,0.015533897,-0.0026366522,-0.0026496246,PRD0903938
0.0039310562,-0.064448915,0.07027626,0.07021253,0.1253384,0.03305195,-0.009851231,0.06747728,0.014594596,0.021043276,PRD0903674
0.12714876,0.07133904,-0.0374713,0.06647525,0.051773425,0.17159918,0.034019146,0.036071636,0.021766346,0.06393799,PRD0903830
0.0007140159,0.0009535171,0.0006701635,0.0011039047,-0.0007262119,0.001403505,-0.00014612683,0.00021901414,-0.00054474454,0.0008681991,PRD0904107
0.00036042152,0.00030437723,0.00054178206,0.0001444781,2.336683e-05,0.0008388288,-1.1677373e-06,0.0001031583,-0.00012746273,0.00065355375,PRD0901249
0.0110655185,0.0077054133,0.0052843965,0.010914956,0.0074230684,-0.0011303043,-0.00043952404,0.012272143,0.010782284,0.009480457,PRD0900120
-0.0075391876,0.055801325,-0.002143005,0.14562966,0.13033573,-0.054868136,0.15360147,0.031929772,0.06331105,0.060123045,PRD0902992
0.013365908,0.09859397,0.171032,-0.07491583,0.23045868,-0.120509975,0.15463147,0.068251364,0.02742417,0.04206963,PRD0903839
0.0065033003,0.03693725,0.042657427,0.015736165,0.02880844,0.054682445,0.10521556,-0.07446236,0.08246971,0.037510626,PRD0904880
-0.015531962,0.055410042,0.07848453,-0.028641352,0.09327958,-0.03129923,0.037574153,-0.006398916,-0.012599683,0.04139147,PRD0903666
0.01015178,0.018221738,-0.044309415,0.06889263,0.06639448,0.05179621,0.021158284,0.0028988973,0.022777496,-0.00641681,PRD0901573
0.10565135,0.08728179,0.020204913,0.08602201,0.031192932,0.13849486,-0.0054907515,0.059385587,-0.036144733,0.015624926,PRD0901171
0.12692754,0.16608475,0.16942891,0.0015798005,-0.061942015,0.3131811,-0.042342998,0.027624933,0.009796947,0.109766364,PRD0902469
0.0129023455,0.013792725,-0.0075095748,0.037086345,0.037473924,-0.0089077195,-0.0022141733,0.046001934,0.061594717,0.0027323156,PRD0903665
0.051808216,0.016716832,0.17128678,-0.028038036,0.01741823,0.16664504,0.12639983,-0.056081556,0.075019985,0.080198266,PRD0902896
0.018110197,0.025273763,0.10404718,-0.051946443,0.021357171,0.014470214,0.05393634,0.011225745,0.023085017,0.01901034,PRD0901417
0.008929087,0.021637699,0.042662453,-0.021009766,0.017529009,0.017219178,0.030296128,-0.005583623,0.008954213,0.009609226,PRD0901786
0.049103495,0.02264618,-0.0027201213,0.030998627,0.0004646154,0.06664771,-0.040588696,-0.015299156,-0.016432095,0.015650885,PRD0900930
-0.017464314,0.097636655,0.0153650865,0.12018723,0.043976393,0.017268963,-0.006588117,-0.10785546,0.102922976,0.1404655,PRD0902165
-0.045801096,0.07185689,0.067872606,0.11794181,-0.05155047,0.015660943,0.12691623,0.010032421,0.002775475,0.008430673,PRD0903216
0.15583687,0.057111338,0.024807382,0.12345866,0.07826454,0.041533068,0.03541495,0.1417409,0.06647699,0.0494532,PRD0901734
0.00040539165,0.03659833,0.06632115,-0.022295704,0.029048549,-0.0074490705,0.05205372,0.013160415,0.018522434,-0.005477289,PRD0900376
0.09905873,-0.0034362404,0.08457249,0.11382975,-0.039040353,0.05649641,-0.01579622,-0.024397181,0.07108868,0.03218991,PRD0902575
-0.02013312,0.016050247,0.07345674,0.009423787,0.0034491983,0.04504269,0.03107325,-0.0017773143,0.048777226,0.027724043,PRD0900730
0.074515685,0.12633163,0.09703821,0.12881278,0.045512665,0.14448239,0.08022342,0.10779644,-0.046948843,0.08539208,PRD0901497
0.14070009,0.025043715,0.109992325,0.09171255,0.05451009,0.10892345,0.07464596,0.12634066,0.085021555,0.15674539,PRD0902727
0.012709935,0.10779024,-0.014778831,0.15661258,0.0017000651,-0.01947606,0.13829601,0.04425779,-0.0043062973,0.0020232871,PRD0903193
0.085965015,-0.0059500723,0.04301912,0.029762976,-0.0041762386,-0.10956915,0.07640381,0.08682983,0.07406671,-0.032998957,PRD0904629
0.011175373,0.029911261,0.044316385,0.04427941,-0.05033946,0.04873572,0.05313458,0.016360525,0.05405706,-0.0012985755,PRD0904710
0.07189037,0.08378852,0.074016064,0.025630236,0.071456134,-0.060052007,0.08402962,0.05265833,0.04571679,-0.054778453,PRD0900886
0.02358747,0.0365293,0.061689593,0.048725992,0.018244328,0.07089156,0.0075461194,0.0124209095,0.003305513,0.059454862,PRD0902140
0.074584655,0.047885947,-0.06529224,0.06732902,0.028190328,0.10168563,-0.026996607,0.1600716,0.08472865,0.07432083,PRD0900493
0.025584688,0.012624225,0.055611096,0.024281155,-0.056483064,0.029357817,-0.018239114,0.042828664,0.03474417,0.08649984,PRD0902986
-0.0010199766,0.003091491,0.019366203,0.0014479473,-0.0023541222,0.005300538,0.013047968,0.002437618,0.008378515,0.012966379,PRD0900420
0.18868743,0.060129516,0.005437203,0.07531716,0.18144408,0.047626443,0.13230169,0.14138195,0.03967739,-0.09034816,PRD0902843
0.17510282,0.17428344,0.2902063,0.050228912,0.015140888,0.25780883,0.13984385,0.14502037,0.33029854,0.197472,PRD0901633
0.0043393006,0.039222144,0.04517603,-0.022967765,0.05837671,-0.016121417,0.07549446,0.025108378,-0.0037563855,0.002903891,PRD0904285
0.08138874,0.0003514857,0.07411104,0.055170625,0.049596705,-0.13791771,0.080361366,0.13799994,0.20926346,0.079962075,PRD0903630
0.095727146,0.07343237,-0.033577763,0.09192291,0.09271372,-0.0066672643,0.020610752,-0.10965652,0.09034418,0.06137802,PRD0901466
-0.034503784,0.1250002,0.01735008,0.053880893,0.10792089,0.051423293,-0.021364339,-0.038105045,0.02545603,0.05150102,PRD0904674
0.031815164,-0.015478418,0.0197737,0.021408986,-0.008501898,0.057592195,0.011585976,0.008680946,0.02062137,0.001405244,PRD0903219
-0.005687334,0.07612168,0.020092731,-0.005375244,0.037659775,0.006917455,0.047291197,0.040459562,0.06639936,0.038582277,PRD0900773
0.016915744,0.043738548,0.04828667,0.0150024565,0.080729194,-0.0048414404,0.072319984,0.036554664,0.06106466,-0.0030649768,PRD0900981
0.13517287,0.020087726,0.2254964,0.09014305,0.026583338,0.12547654,0.15933114,-0.11205043,0.11213299,0.10361375,PRD0900452
0.09492787,0.09907421,-0.06824645,0.124343835,0.061973162,-0.041610874,-0.04079717,-0.010149064,0.025988078,0.097668074,PRD0900506
0.045619432,0.021568188,0.061436966,0.048632838,0.020051543,0.10802926,0.013962734,0.021099562,-0.010119214,0.02872443,PRD0901476
-0.017549336,0.028184298,0.05376713,0.012234074,-0.00062339293,0.013148928,0.06522879,0.017537534,0.022999346,-0.0003904664,PRD0903061
0.104122356,0.16971907,0.19503987,0.09343052,-0.036142793,0.2903858,-0.015004771,0.0584502,-0.17195432,0.1038364,PRD0903292
0.09242994,0.10571625,0.08032321,0.0121698035,0.01728256,0.06666081,0.05027991,0.06013897,0.022318233,-0.03372375,PRD0903503
0.26003745,0.28601855,-0.015411081,0.14582537,-0.022754941,0.21605794,0.13058661,0.11902058,0.23122923,0.01978508,PRD0903680
-0.0287626,0.09796719,-0.10262894,0.06097613,-0.0101206545,0.005311899,0.087894894,0.04372403,0.08772221,0.02051173,PRD0900579
0.0013402646,0.0013426745,0.0007180492,0.0007781323,0.0004978745,0.001132972,0.0004657452,0.0008242367,-0.0004558525,0.00077440613,PRD0904184
-0.0012626185,0.06478226,0.06767525,0.0104741175,0.03985746,0.019449832,-0.03666854,0.011213632,0.01821255,0.04427469,PRD0900574
0.016097013,0.052556045,0.06985839,-0.022761988,0.046382546,0.00567321,-0.019048162,0.029427541,0.017764919,-0.0028843915,PRD0901610
-0.0052943705,0.016555788,-0.00930605,0.029529486,0.031439476,0.044658918,0.036150698,0.0274735,-0.002675341,0.01571903,PRD0904188
-0.0059266845,0.01969184,0.027532406,0.025333773,0.029978255,0.009832077,0.02462087,0.019592037,0.013539681,0.012379745,PRD0901161
0.026043383,0.05681448,0.083699204,-0.0051337383,0.08038224,-0.025507487,0.034526307,0.07318803,0.004945107,0.015769059,PRD0900482
0.073028855,-0.011272624,0.061395142,0.053004663,-0.010543159,0.081268944,-0.0036954791,0.061596032,0.038535926,0.07190985,PRD0901351
0.08080785,0.06867924,-0.021698557,0.035520997,0.06576665,0.07374897,-0.051834602,0.09986296,0.0066730697,0.026487704,PRD0904716
-0.007159664,0.008166287,0.037195265,0.0074112164,0.0029170627,0.017428631,0.03472779,0.013811049,0.014217375,0.033518508,PRD0900486
0.025604077,0.032917812,0.03436553,0.024215762,0.051826634,0.03188554,0.02116988,0.00508956,-0.023998573,0.03589918,PRD0902362
0.0491392,0.036631394,0.05023275,0.05840338,-0.02167144,0.086471274,0.044061758,0.016586881,0.0054810503,0.07843841,PRD0903492
0.008976979,0.010401494,0.013848308,0.0001300172,-0.0044256607,0.03049584,0.018242361,-0.011869888,0.011835356,0.012508223,PRD0904967
-0.025623478,0.06869413,0.024757255,-0.0010702478,0.046615083,-0.0016135834,-0.0133780325,-0.015157519,0.06658469,0.021382779,PRD0903994
-0.0026181554,-0.0070845834,0.00096531725,0.016153114,0.014315505,0.0075857555,0.0078024697,0.0013494582,0.0019000331,0.000967309,PRD0902714
-0.034667734,0.01173118,0.14332266,-0.04411823,-0.033937674,0.05405439,0.065355964,-0.010345198,0.08183821,0.086828806,PRD0902533
0.050873745,0.014599874,-0.048067324,0.042607572,0.05514993,0.058879524,0.07335423,0.045653343,0.08971197,0.010328681,PRD0904844
0.30119833,0.24682899,0.17366463,0.14759907,0.079289265,0.3757724,0.11872654,0.49757585,0.18020336,0.36517933,PRD0902527
0.014595637,0.011261365,0.023687799,0.00027302004,0.012554279,0.010718813,-0.005138609,0.006502997,-0.006665028,0.008532271,PRD0904406
0.00020459642,0.00093688135,0.0015383272,0.0006405276,-1.8854766e-05,0.0011210442,0.00047118898,0.00022025291,0.00051072985,0.00039908304,PRD0904013
0.048976973,0.18901263,-0.013768893,0.22821487,0.1955391,0.0837769,0.113776535,0.20721938,0.25218529,0.028323269,PRD0903693
0.032690894,0.02217153,0.16682167,0.10976317,0.03497322,0.12792271,0.096960396,0.07870161,0.08395832,0.02605944,PRD0900124
0.042362444,-0.015847756,-0.045306943,0.06309605,0.06744752,0.041557986,0.05621133,0.019320942,0.028173871,0.004058408,PRD0903985
-0.01832075,0.061791286,0.20947765,-0.03167184,-0.04371996,0.0803481,0.13945194,0.010307776,0.23742029,0.15669538,PRD0902465
0.011013802,0.040365472,0.10700652,0.010121081,0.12577038,0.058622055,0.040996045,-0.04230632,0.07041805,0.08829136,PRD0902578
0.040203452,0.03407871,0.032628696,0.05660031,0.15754306,-0.03890502,0.13149932,0.06949654,0.080515444,0.09066829,PRD0900817
0.25846183,0.13040629,0.10672726,0.24781166,0.36489153,0.0049217995,0.052752305,0.14281794,0.19755091,0.11019589,PRD0902679
0.12337051,0.22214915,-0.08719717,0.060147155,0.052503217,0.2414338,0.03925952,0.05366595,0.16521516,0.1597555,PRD0901561
-0.0098816445,0.02799046,0.0036803505,0.06592815,0.019735426,0.027107976,0.027465517,0.010196619,0.021488618,0.039500833,PRD0900263
0.03308688,0.03049138,-0.008632437,-0.0008703285,0.01607368,0.06697905,-0.021597689,0.025900042,-0.031116761,0.0022770527,PRD0904822
-0.008360572,0.13276523,-0.10441981,-0.01301706,-0.06238295,0.07121626,0.05248374,0.09194502,0.047310773,0.014306633,PRD0901694
0.039514903,0.074768074,0.12206031,0.008644112,0.021475248,0.0036484615,0.04559049,0.028339269,-0.047612708,-0.04804435,PRD0900198
0.067270115,0.0438293,-0.06875012,0.11515195,0.14700519,0.06515475,-0.019979432,0.16522777,0.12964831,0.122981474,PRD0902218
0.17522284,0.18907765,0.16742192,0.1442337,-0.0202611,0.2830424,0.015394566,0.072452344,-0.15758727,0.034467947,PRD0904369
0.123457424,0.10066205,-0.12463446,0.042040933,0.11423491,0.24652438,0.0028985632,0.15040565,0.017180616,0.019685857,PRD0901056
0.027868254,-0.0047082184,0.04017485,0.017077727,0.016702859,0.011028926,0.038045887,0.10889611,-0.018705428,0.00901031,PRD0904077
-0.034358256,0.05720625,0.13304567,-0.027377835,-0.015365494,0.09575221,0.08060609,0.062483303,0.1300918,0.073875844,PRD0902351
0.18764128,0.07410268,0.023646433,0.09750281,0.09504821,0.25101537,0.02528147,0.035718665,0.045110468,0.034229547,PRD0900904
0.17572822,0.05465442,0.16295975,0.045111433,0.017126577,0.081495486,0.040538453,0.085366204,0.010783841,0.0004538854,PRD0904111
-0.023138992,0.10540012,0.09422146,-0.008310115,0.06459195,-0.018426197,0.14588062,0.06055641,0.23483688,0.12483887,PRD0900488
0.19124183,0.027038757,-0.050554894,0.060914677,0.0026496483,0.1373675,0.06902421,-0.064327545,0.15181905,0.0978871,PRD0900490
0.05741998,-0.013580762,-0.0015412343,0.030859055,0.019293303,0.051852934,0.038897358,0.04151571,0.0812486,-0.025278492,PRD0900355
0.09724644,0.07987198,0.055665012,0.04538147,0.124361075,0.043105807,0.0015468271,0.22378324,0.08511998,0.0744367,PRD0901382
-0.0128254015,0.025225798,0.0444974,0.014886743,-0.030988518,0.042843264,0.044344,0.02531914,0.034175593,0.15278524,PRD0901673
-0.00017362907,0.007838533,0.007847127,0.0060706376,0.010822086,0.0016124492,0.010110551,0.006647306,0.00059447595,0.007735582,PRD0900186
0.051990684,0.0364435,0.07083594,-0.030977355,0.044049054,-0.0018074699,0.04472443,0.06391503,0.050676946,0.04930081,PRD0902468
0.13758941,0.12941203,0.03018085,0.17408048,0.0039994465,0.18546644,-0.0629815,0.048182316,-0.12547274,-0.031643085,PRD0903040
0.065202795,0.09269132,0.22140405,-0.054601714,0.07504234,0.11704365,0.15417708,0.075021505,0.047856785,0.01855944,PRD0901805
-0.011012508,0.011862822,0.02138271,0.08298744,0.09393574,0.11924901,0.057298157,0.08186527,0.05356354,0.004515487,PRD0903669
0.08686628,-0.0042097075,-0.06757507,0.12748142,0.029145265,0.07526828,0.07099565,-0.08114019,0.049102653,0.07371309,PRD0902521
0.0106051015,0.022414982,0.022810495,-0.006972124,0.029030962,-0.01787875,-0.009343253,0.012329345,0.017943922,0.0028865347,PRD0903863
0.024926115,-0.019622507,0.0011787227,0.060533904,0.048325248,0.069920264,0.0084828,0.039708786,0.07801308,0.03492089,PRD0903888
0.010026944,0.006052714,0.03958201,0.011559159,0.05802282,0.05322253,0.028324941,0.0112813115,0.027195467,0.017381914,PRD0904666
0.02815431,-0.013014163,0.05284991,0.015573816,-0.009104995,0.086418524,0.012027073,-0.016191328,0.00613643,0.004561155,PRD0902087
0.017405355,-0.0027857933,0.002593284,0.023797246,0.0102425795,0.0031376095,0.031136142,0.026244408,-0.012392779,-0.0050353445,PRD0903661
-0.010254126,0.047625627,0.024270695,0.0032357024,0.07304735,-0.036683884,0.05728761,0.07429685,0.023780389,0.0408635,PRD0904222
-0.012568116,0.0862075,0.0029963637,0.042282075,0.10257005,-0.0059254114,-0.004500041,0.054532114,0.01866059,0.024017798,PRD0900677
0.18832809,0.07968277,0.05826589,0.12141133,0.26366526,0.01175412,0.19548947,0.21869661,0.10890462,0.036140982,PRD0901494
-0.0048288913,0.018255306,0.09727823,0.035313074,0.05408409,-0.010473419,0.051178377,0.034781903,-0.0072494615,0.03180245,PRD0902496
-0.09312897,0.31146142,0.39629436,0.004183291,0.45796552,-0.08402008,0.19097576,0.19378097,0.22142921,0.046074472,PRD0900640
-0.000121063495,0.028492691,0.04794768,0.09197692,0.07693037,0.06351696,0.1047458,0.012826517,0.01721886,0.04718915,PRD0904461
0.047572624,0.014929018,0.025831405,0.0339979,-0.06987024,0.04638645,0.028782945,0.029334018,0.056436393,0.07345357,PRD0901580
-0.025863815,0.045367073,0.04650065,0.052884787,0.010823604,0.054702,0.056650627,0.065803856,0.044505037,0.026374243,PRD0901251
-0.0051510357,0.02636948,0.076197386,0.07177521,-0.021043,0.06831715,0.025940444,0.027237857,0.029236866,0.077185154,PRD0900028
0.017690387,0.038812444,-0.0010742511,0.026874065,-0.0032080286,0.08326283,0.016510768,0.0394164,0.021809261,0.019783681,PRD0900736
0.12510775,0.062257968,0.15161629,-0.0056016212,-0.045873422,0.15865746,0.15677702,0.07050792,0.109503046,0.17842625,PRD0902173
0.03657087,0.022105325,-0.005556399,-0.0328262,0.04734695,0.02774521,0.017107593,0.08383706,0.079059094,0.07399531,PRD0902811
0.07864396,0.0036443903,0.030057115,0.052403256,0.017124789,0.115590505,-0.0833854,0.030466229,-0.030312082,0.082804054,PRD0901752
0.012576587,0.021722663,-0.0011567569,0.01870369,0.04255187,-0.014888568,0.0043558143,0.026767207,0.012047834,-0.019951833,PRD0901537
0.026257122,0.05957695,-0.025761684,-0.0009372952,-0.014622737,-0.018669609,0.062594086,0.03567063,0.020031862,-0.04302947,PRD0902013
0.04025773,-0.011042614,-0.024657777,0.054245666,0.07826009,0.09279898,0.011506928,0.0480581,0.015592564,0.018642409,PRD0902224
0.15296996,0.099279895,-0.02154305,0.07968503,0.043236963,0.07227839,0.09750901,0.031723645,0.096371725,0.078195825,PRD0902981
0.08979943,0.043750625,0.044122405,0.08435608,-0.06833032,0.0754912,0.024567533,0.025386462,0.0367937,0.05665261,PRD0903956
0.01230482,0.022323892,0.056325804,-0.01551953,-0.011782305,0.033945095,0.005100957,0.022535125,0.050316416,0.029185165,PRD0900997
-0.029120522,0.0036209398,0.01959139,0.08516401,0.023781162,0.031840455,0.019674364,0.108225666,0.015790794,0.11385421,PRD0902421
0.010686049,0.047474902,0.062266912,-0.01705999,0.040187597,-0.015102019,0.01723382,0.01923026,0.008701779,-0.013734329,PRD0904693
-0.0083002485,0.050286673,0.09079643,-0.045969088,0.09525431,-0.0330574,0.076615535,0.056682512,0.008173083,0.048806068,PRD0904546
-0.010854023,0.02064593,0.03817459,0.025096219,0.04449702,-0.022494664,0.095323466,0.013966164,0.06342101,0.030648883,PRD0900686
0.36395288,0.20945649,0.23014967,0.2560447,0.2911896,0.1704611,0.06540415,0.30394107,0.14299947,0.07222306,PRD0904907
0.23571531,0.037075218,0.054565776,0.29219994,0.08223331,0.24354115,0.17147058,0.015691297,-0.02961154,0.10749619,PRD0904884
0.28205782,0.13777311,0.24867982,0.046696518,0.035728317,0.19416468,0.08862297,0.06471836,0.26681814,0.03192654,PRD0900137
0.066587396,0.041833855,0.060513534,0.007599142,-0.04075741,0.05750612,0.0245706,0.04758484,-0.021427194,0.01054346,PRD0904264
0.043466616,-0.019441685,0.02035017,0.07998111,-0.022618044,0.1268511,0.064076364,-0.033072267,0.059902072,0.015677271,PRD0900652
0.04312472,0.12837626,0.0035780426,0.23639435,0.049477484,0.040429525,-0.055229954,0.06763248,0.014709624,0.03719952,PRD0902153
-0.0029731058,0.0076809255,0.077109255,-0.009046726,0.040570278,0.050401747,0.03071987,0.0083201295,-0.0022520553,0.012968572,PRD0901864
0.029410254,0.08959378,-0.023018412,0.15283668,0.025161916,-0.048866544,-0.06701834,0.11413727,0.0013805435,0.1587506,PRD0904483
0.020751417,0.04308941,0.05786417,0.07446779,0.14408804,0.03466305,0.021675896,0.09528977,0.12312724,0.07921575,PRD0904032
0.0052568424,-0.039441876,-0.018426599,0.12986527,0.066844255,0.057300616,0.101118445,0.024364207,0.10520829,0.13662678,PRD0902893
0.06800505,0.08452175,0.056315374,0.060307473,-0.028698448,0.14568843,0.021367056,0.03399168,-0.035066526,0.08153765,PRD0902132
0.12684585,0.23246598,0.29757217,0.09820214,-0.043666538,0.26920265,0.08262919,-0.0008575751,0.10429724,0.15033963,PRD0904233
-0.009115394,0.03442734,0.03796236,0.005515161,0.037696347,0.0023985426,-0.02855195,-0.018962706,0.034600906,0.050120644,PRD0903429
0.12537535,0.07296945,0.07484132,0.09191026,0.0804091,0.2092149,0.021768676,0.017001081,-0.08823048,0.049036894,PRD0901681
0.044805355,0.022595279,0.049951915,0.0104624145,0.04945795,-0.03090894,0.055654682,0.019966299,0.023115529,0.036956154,PRD0901823
0.014545262,0.023701152,-0.0028785367,0.07529503,0.045738444,0.034112386,0.023824506,-0.031703625,0.044109955,0.045385335,PRD0902841
0.04246825,0.08540534,-0.02036235,0.119211614,-0.0037065092,-0.025290338,0.0022715952,-0.08036492,0.12939163,0.0597577,PRD0903605
0.07541672,-0.030357258,0.030765295,0.06790711,0.07169472,-0.040517204,0.046176866,0.07984962,0.108367,0.0006394874,PRD0904354
0.024688711,0.00878383,0.018030606,0.008685767,0.03438143,-0.016031647,0.020693755,0.0039978437,-0.0022930165,0.011769569,PRD0900719
0.22598399,0.06428583,-0.016226854,0.085626476,0.027650781,0.19262932,-0.052277315,0.11421999,-0.032470264,0.045443945,PRD0901631
0.19113162,0.001062497,-0.046591386,-0.022659335,0.0105712665,-0.010035527,-0.0049634953,0.04905894,0.067163974,0.063519746,PRD0904303
